Date,Adj CloseT,Adj CloseR,Adj CloseA,Adj CloseH,Adj CloseI,Adj CloseB,Adj CloseINF
2021-09-06,297.45001220703125,2425.60009765625,654.5999755859375,1547.7047119140625,199.88426208496094,444.4588317871094,1697.224853515625
2021-09-07,294.6000061035156,2440.89990234375,670.5499877929688,1551.2139892578125,202.2240447998047,436.4444885253906,1673.9302978515625
2021-09-08,295.25,2431.35009765625,667.8499755859375,1558.2818603515625,201.7465362548828,443.326904296875,1660.787109375
2021-09-09,298.95001220703125,2425.60009765625,686.1500244140625,1550.5714111328125,203.0835418701172,444.77581787109375,1659.1688232421875
2021-09-13,301.20001220703125,2371.550048828125,693.2999877929688,1537.6715087890625,204.5160675048828,451.06964111328125,1659.4630126953125
2021-09-14,306.1000061035156,2368.449951171875,681.4066162109375,1530.751953125,206.3783416748047,446.5417175292969,1653.8233642578125
2021-09-15,311.95001220703125,2378.300048828125,712.1297607421875,1529.0220947265625,206.28285217285156,443.68914794921875,1678.63818359375
2021-09-16,311.6499938964844,2428.199951171875,705.35693359375,1542.0208740234375,220.36929321289062,428.18267822265625,1669.6146240234375
2021-09-17,308.6000061035156,2390.550048828125,714.7308959960938,1563.9658203125,220.7512969970703,425.4519958496094,1658.87451171875
2021-09-20,298.95001220703125,2394.35009765625,711.5899047851562,1541.9219970703125,223.2343292236328,409.9942932128906,1655.4906005859375
2021-09-21,301.95001220703125,2404.699951171875,713.258544921875,1534.11279296875,230.63568115234375,403.55767822265625,1685.50390625
2021-09-22,310.1000061035156,2430.5,713.3567504882812,1516.072509765625,232.5457000732422,409.75048828125,1683.9837646484375
2021-09-23,321.5,2489.89990234375,713.4058227539062,1551.9554443359375,231.5906982421875,409.5554504394531,1709.1419677734375
2021-09-24,317.95001220703125,2482.699951171875,725.7736206054688,1583.142822265625,227.72288513183594,404.53289794921875,1730.0335693359375
2021-09-27,331.6499938964844,2524.449951171875,722.5499877929688,1606.422119140625,227.96163940429688,410.18939208984375,1688.1522216796875
2021-09-28,329.29998779296875,2548.050048828125,696.1500244140625,1596.4876708984375,227.05438232421875,418.9665832519531,1654.7550048828125
2021-09-29,330.25,2527.85009765625,694.0999755859375,1575.53125,227.38864135742188,426.0859069824219,1659.8062744140625
2021-09-30,333.3500061035156,2519.25,688.2999877929688,1576.6185302734375,225.52635192871094,421.5022277832031,1643.0831298828125
2021-10-01,333.29998779296875,2523.699951171875,675.9000244140625,1564.5093994140625,224.76235961914062,422.3312072753906,1633.2259521484375
2021-10-04,342.0,2556.14990234375,681.4000244140625,1567.5244140625,225.9561309814453,425.0619201660156,1646.5650634765625
2021-10-05,344.95001220703125,2609.199951171875,699.25,1577.11279296875,224.14158630371094,432.8638610839844,1660.3458251953125
2021-10-06,336.04998779296875,2559.85009765625,691.4000244140625,1596.33935546875,220.8468017578125,436.1309814453125,1641.4649658203125
2021-10-07,376.5,2572.39990234375,692.5,1591.9898681640625,222.47030639648438,438.08148193359375,1658.580322265625
2021-10-08,382.95001220703125,2671.25,695.5,1584.2301025390625,221.27655029296875,438.3252868652344,1690.800537109375
2021-10-11,415.75,2652.64990234375,690.8499755859375,1615.022216796875,227.3408966064453,443.1527404785156,1658.5311279296875
2021-10-12,420.8500061035156,2667.800048828125,686.3499755859375,1610.870361328125,230.44468688964844,443.981689453125,1652.842529296875
2021-10-13,506.8999938964844,2694.949951171875,689.9000244140625,1620.5577392578125,237.98928833007812,447.29754638671875,1676.4312744140625
2021-10-14,497.6000061035156,2700.39990234375,685.7999877929688,1668.006103515625,245.0086212158203,447.93145751953125,1682.8558349609375
2021-10-18,509.6000061035156,2707.60009765625,680.5999755859375,1651.1026611328125,250.73870849609375,451.05224609375,1757.7911376953125
2021-10-19,481.8999938964844,2731.85009765625,681.0999755859375,1669.291015625,234.88548278808594,441.8361511230469,1787.2159423828125
2021-10-20,486.8999938964844,2700.39990234375,708.4500122070312,1654.61181640625,235.50625610351562,430.18194580078125,1767.7955322265625
2021-10-21,508.0,2622.5,696.0499877929688,1657.03369140625,233.6917266845703,439.8856506347656,1720.0291748046875
2021-10-22,490.8999938964844,2627.39990234375,694.5,1661.4324951171875,225.9561309814453,436.1797180175781,1686.828125
2021-10-25,479.8999938964844,2601.800048828125,691.0999755859375,1637.9554443359375,222.90008544921875,421.0146179199219,1674.8131103515625
2021-10-26,508.6499938964844,2661.050048828125,696.2000122070312,1633.7542724609375,226.05162048339844,420.38067626953125,1685.8460693359375
2021-10-27,497.8999938964844,2627.39990234375,702.3499755859375,1623.918701171875,227.72288513183594,417.1136169433594,1710.83154296875
2021-10-28,481.04998779296875,2598.60009765625,689.75,1575.2840576171875,214.9734649658203,410.3843994140625,1686.0440673828125
2021-10-29,483.70001220703125,2536.25,685.3499755859375,1564.65771484375,213.158935546875,407.36114501953125,1650.27294921875
2021-11-01,485.70001220703125,2537.800048828125,712.5,1586.8497314453125,216.64474487304688,411.21337890625,1682.2344970703125
2021-11-02,487.8500061035156,2500.800048828125,713.9500122070312,1588.282958984375,215.4509735107422,405.8494873046875,1680.10693359375
2021-11-03,484.8999938964844,2483.60009765625,699.0999755859375,1563.273681640625,212.44268798828125,404.63043212890625,1684.65869140625
2021-11-04,489.70001220703125,2498.85009765625,701.0999755859375,1575.630126953125,216.3582305908203,409.3603820800781,1690.793701171875
2021-11-08,501.3999938964844,2501.949951171875,709.0,1581.857666015625,219.4620361328125,421.0633544921875,1719.2919921875
2021-11-09,509.6499938964844,2521.699951171875,713.2000122070312,1554.1795654296875,218.4592742919922,419.84429931640625,1724.239501953125
2021-11-10,510.75,2549.89990234375,735.4500122070312,1537.3748779296875,220.4647979736328,420.57574462890625,1721.9141845703125
